Fecha,Sistema operativo,Número de vistas de página
5 sept 2019,Android,89
6 sept 2019,Linux,6
6 sept 2019,Android,72
6 sept 2019,Windows,46
6 sept 2019,iOS,2
6 sept 2019,Macintosh,3
7 sept 2019,Android,50
7 sept 2019,iOS,13
7 sept 2019,Windows,57
8 sept 2019,iOS,14
8 sept 2019,Windows,25
8 sept 2019,Android,20
9 sept 2019,Android,59
9 sept 2019,Windows,138
9 sept 2019,iOS,2
10 sept 2019,Windows,168
10 sept 2019,iOS,2
10 sept 2019,Android,16
10 sept 2019,Macintosh,4
11 sept 2019,iOS,4
11 sept 2019,Macintosh,21
11 sept 2019,Android,23
11 sept 2019,Windows,94
11 sept 2019,Linux,5
12 sept 2019,Windows,82
12 sept 2019,iOS,5
12 sept 2019,Android,45
13 sept 2019,Macintosh,4
13 sept 2019,Windows,81
13 sept 2019,Linux,1
13 sept 2019,iOS,2
13 sept 2019,Android,48
14 sept 2019,(not set),2
14 sept 2019,Windows,13
14 sept 2019,Android,10
15 sept 2019,Windows,24
15 sept 2019,Android,13
16 sept 2019,iOS,1
16 sept 2019,Android,56
16 sept 2019,Windows,362
16 sept 2019,Linux,5
17 sept 2019,Android,76
17 sept 2019,Linux,2
17 sept 2019,iOS,2
17 sept 2019,Windows,286
18 sept 2019,iOS,9
18 sept 2019,Windows,184
18 sept 2019,Macintosh,1
18 sept 2019,Linux,1
18 sept 2019,Android,49
19 sept 2019,iOS,1
19 sept 2019,Windows Phone,1
19 sept 2019,Android,22
19 sept 2019,Linux,5
19 sept 2019,Macintosh,2
19 sept 2019,Windows,82
20 sept 2019,Macintosh,1
20 sept 2019,Android,25
20 sept 2019,Windows,40
20 sept 2019,Linux,1
20 sept 2019,iOS,3
21 sept 2019,Windows,11
21 sept 2019,iOS,1
21 sept 2019,Android,14
21 sept 2019,Linux,6
22 sept 2019,Linux,5
22 sept 2019,iOS,2
22 sept 2019,Windows Phone,2
22 sept 2019,Android,7
22 sept 2019,Windows,6
23 sept 2019,Android,14
23 sept 2019,Linux,1
23 sept 2019,iOS,12
23 sept 2019,Windows,375
24 sept 2019,Android,7
24 sept 2019,Windows,78
25 sept 2019,Windows,55
25 sept 2019,Android,40
26 sept 2019,iOS,1
26 sept 2019,Windows,24
26 sept 2019,Linux,2
26 sept 2019,Android,53
27 sept 2019,Android,32
27 sept 2019,Windows,30
28 sept 2019,Android,10
28 sept 2019,Windows,45
30 sept 2019,Linux,7
30 sept 2019,Windows,66
30 sept 2019,iOS,2
30 sept 2019,Android,17
1 oct 2019,Windows,41
1 oct 2019,iOS,1
1 oct 2019,Macintosh,28
1 oct 2019,Linux,2
1 oct 2019,Android,40
2 oct 2019,iOS,2
2 oct 2019,Windows,54
2 oct 2019,Android,45
3 oct 2019,Linux,1
3 oct 2019,iOS,11
3 oct 2019,Windows,111
3 oct 2019,Android,82
4 oct 2019,Android,23
4 oct 2019,iOS,2
4 oct 2019,Windows,140
5 oct 2019,Windows,20
5 oct 2019,Android,82
6 oct 2019,Windows,20
6 oct 2019,Android,39
7 oct 2019,Android,58
7 oct 2019,iOS,1
7 oct 2019,Windows,109
8 oct 2019,Android,12
8 oct 2019,iOS,1
8 oct 2019,Windows,27
8 oct 2019,Macintosh,4
9 oct 2019,iOS,4
9 oct 2019,Windows,23
9 oct 2019,Android,26
10 oct 2019,Linux,2
10 oct 2019,Android,45
10 oct 2019,iOS,7
10 oct 2019,Windows,56
11 oct 2019,Android,26
11 oct 2019,Windows,22
12 oct 2019,Android,8
12 oct 2019,Windows,15
12 oct 2019,iOS,3
13 oct 2019,Linux,1
13 oct 2019,Macintosh,6
13 oct 2019,Windows,191
13 oct 2019,Android,22
14 oct 2019,Macintosh,1
14 oct 2019,iOS,13
14 oct 2019,Android,26
14 oct 2019,Windows,51
15 oct 2019,Windows,80
15 oct 2019,Android,55
15 oct 2019,Macintosh,1
15 oct 2019,iOS,4
16 oct 2019,Macintosh,4
16 oct 2019,iOS,6
16 oct 2019,Android,59
16 oct 2019,Windows,97
17 oct 2019,Linux,23
17 oct 2019,Windows,132
17 oct 2019,(not set),1
17 oct 2019,iOS,4
17 oct 2019,Android,84
18 oct 2019,Windows,65
18 oct 2019,Android,61
18 oct 2019,iOS,3
18 oct 2019,Macintosh,1
19 oct 2019,Android,25
19 oct 2019,Windows,33
19 oct 2019,(not set),8
19 oct 2019,iOS,1
20 oct 2019,Android,9
20 oct 2019,Windows,21
21 oct 2019,Macintosh,1
21 oct 2019,Linux,3
21 oct 2019,iOS,4
21 oct 2019,Android,25
21 oct 2019,Windows,115
22 oct 2019,Android,29
22 oct 2019,iOS,5
22 oct 2019,Windows,166
23 oct 2019,iOS,2
23 oct 2019,Android,32
23 oct 2019,Windows,144
24 oct 2019,iOS,2
24 oct 2019,Windows,59
24 oct 2019,Linux,7
24 oct 2019,Macintosh,34
24 oct 2019,Android,53
25 oct 2019,Windows,91
25 oct 2019,Android,16
26 oct 2019,Windows,3
26 oct 2019,Android,5
27 oct 2019,Windows,27
27 oct 2019,iOS,19
27 oct 2019,(not set),2
27 oct 2019,Android,8
28 oct 2019,Windows,144
28 oct 2019,Linux,3
28 oct 2019,iOS,1
28 oct 2019,Macintosh,1
28 oct 2019,Android,14
29 oct 2019,iOS,2
29 oct 2019,Windows,470
29 oct 2019,Android,34
30 oct 2019,iOS,2
30 oct 2019,Macintosh,22
30 oct 2019,Windows,95
30 oct 2019,Android,31
31 oct 2019,iOS,9
31 oct 2019,Windows,108
31 oct 2019,Android,33
1 nov 2019,Android,17
1 nov 2019,iOS,1
1 nov 2019,Windows,141
2 nov 2019,Windows,12
2 nov 2019,iOS,4
2 nov 2019,Android,12
3 nov 2019,Windows,21
3 nov 2019,Android,9
3 nov 2019,iOS,3
4 nov 2019,Linux,5
4 nov 2019,iOS,3
4 nov 2019,Windows,107
4 nov 2019,Android,40
4 nov 2019,Macintosh,20
5 nov 2019,Windows,99
5 nov 2019,Android,45
5 nov 2019,iOS,2
6 nov 2019,Windows,153
6 nov 2019,Android,52
7 nov 2019,Windows,132
7 nov 2019,Android,18
7 nov 2019,iOS,16
8 nov 2019,Windows,55
8 nov 2019,Android,7
9 nov 2019,Android,15
9 nov 2019,iOS,2
9 nov 2019,Windows,13
10 nov 2019,Android,12
10 nov 2019,Windows,31
10 nov 2019,iOS,3
11 nov 2019,Windows,185
11 nov 2019,iOS,2
11 nov 2019,Android,8
12 nov 2019,Android,26
12 nov 2019,Windows,91
13 nov 2019,iOS,1
13 nov 2019,Windows,154
13 nov 2019,Android,22
14 nov 2019,iOS,1
14 nov 2019,Android,19
14 nov 2019,Windows,125
15 nov 2019,Windows,99
15 nov 2019,Android,27
16 nov 2019,Windows,12
16 nov 2019,Android,24
17 nov 2019,Android,3
17 nov 2019,Windows,19
18 nov 2019,Windows,23
18 nov 2019,Android,24
19 nov 2019,Macintosh,2
19 nov 2019,Windows,47
19 nov 2019,Android,111
19 nov 2019,Linux,10
19 nov 2019,iOS,1
20 nov 2019,Windows,97
20 nov 2019,iOS,3
20 nov 2019,Android,30
20 nov 2019,Macintosh,2
21 nov 2019,Android,30
21 nov 2019,Windows,64
21 nov 2019,Macintosh,10
21 nov 2019,iOS,3
22 nov 2019,iOS,1
22 nov 2019,Windows,50
22 nov 2019,Android,19
22 nov 2019,(not set),8
23 nov 2019,Android,15
23 nov 2019,iOS,4
23 nov 2019,Windows,47
24 nov 2019,Macintosh,1
24 nov 2019,Android,17
24 nov 2019,Windows,37
24 nov 2019,(not set),1
24 nov 2019,iOS,2
25 nov 2019,iOS,1
25 nov 2019,Macintosh,2
25 nov 2019,Windows,84
25 nov 2019,Android,6
26 nov 2019,Android,73
26 nov 2019,Windows,130
26 nov 2019,iOS,37
27 nov 2019,Windows,71
27 nov 2019,iOS,3
27 nov 2019,Macintosh,1
27 nov 2019,Android,22
28 nov 2019,Linux,6
28 nov 2019,Android,27
28 nov 2019,Windows,110
28 nov 2019,iOS,1
29 nov 2019,Android,4
29 nov 2019,Windows,23
30 nov 2019,Android,6
30 nov 2019,Macintosh,31
30 nov 2019,Windows,13
1 dic 2019,Windows,15
1 dic 2019,Linux,14
1 dic 2019,Android,9
1 dic 2019,iOS,11
2 dic 2019,Android,8
2 dic 2019,(not set),1
2 dic 2019,Linux,2
2 dic 2019,Windows,39
3 dic 2019,Android,12
3 dic 2019,Windows,56
3 dic 2019,iOS,3
3 dic 2019,Macintosh,4
4 dic 2019,Windows,80
4 dic 2019,Android,18
4 dic 2019,iOS,2
4 dic 2019,(not set),1
5 dic 2019,Linux,4
5 dic 2019,Macintosh,1
5 dic 2019,Android,43
5 dic 2019,Windows,31
6 dic 2019,iOS,8
6 dic 2019,Windows,47
6 dic 2019,Android,15
7 dic 2019,Windows,19
7 dic 2019,Android,4
8 dic 2019,Windows,28
8 dic 2019,iOS,1
8 dic 2019,Android,4
9 dic 2019,Android,3
9 dic 2019,Windows,67
9 dic 2019,iOS,1
10 dic 2019,iOS,9
10 dic 2019,Android,58
10 dic 2019,Windows,193
10 dic 2019,Windows Phone,1
10 dic 2019,Linux,2
10 dic 2019,Macintosh,4
11 dic 2019,Android,10
11 dic 2019,Windows,31
11 dic 2019,Macintosh,5
11 dic 2019,iOS,2
11 dic 2019,Linux,1
12 dic 2019,Windows,39
12 dic 2019,iOS,1
12 dic 2019,Android,37
13 dic 2019,Linux,33
13 dic 2019,Windows,47
13 dic 2019,Android,21
14 dic 2019,Android,6
15 dic 2019,Windows,14
16 dic 2019,Android,8
16 dic 2019,Windows,61
17 dic 2019,Macintosh,1
17 dic 2019,Android,2
17 dic 2019,iOS,1
17 dic 2019,Windows,21
18 dic 2019,Android,3
18 dic 2019,iOS,2
18 dic 2019,Macintosh,1
18 dic 2019,Linux,1
18 dic 2019,Windows,18
19 dic 2019,Macintosh,1
19 dic 2019,Windows,46
19 dic 2019,Android,9
20 dic 2019,Windows,16
20 dic 2019,Android,1
21 dic 2019,Windows,1
21 dic 2019,iOS,1
22 dic 2019,Windows,23
22 dic 2019,Android,4
23 dic 2019,Android,17
23 dic 2019,Windows,25
24 dic 2019,Android,4
25 dic 2019,Windows,18
25 dic 2019,(not set),8
25 dic 2019,Android,1
26 dic 2019,Android,1
26 dic 2019,Windows,20
27 dic 2019,Windows,39
27 dic 2019,Android,18
28 dic 2019,Windows,9
28 dic 2019,Android,1
29 dic 2019,Android,2
29 dic 2019,Windows,4
30 dic 2019,Android,47
30 dic 2019,iOS,1
30 dic 2019,Windows,4
31 dic 2019,Windows,3
1 ene 2020,Windows,2
1 ene 2020,Android,13
2 ene 2020,Android,3
2 ene 2020,Windows,4
3 ene 2020,Android,7
3 ene 2020,Windows,51
4 ene 2020,Windows,18
4 ene 2020,Macintosh,3
4 ene 2020,Android,7
5 ene 2020,Windows,4
5 ene 2020,iOS,1
6 ene 2020,Macintosh,3
6 ene 2020,Android,1
6 ene 2020,Windows,9
7 ene 2020,Windows,11
7 ene 2020,iOS,1
7 ene 2020,Android,2
8 ene 2020,Windows,23
8 ene 2020,iOS,7
8 ene 2020,Android,22
9 ene 2020,Android,40
9 ene 2020,Windows,2
9 ene 2020,Macintosh,1
10 ene 2020,Android,21
11 ene 2020,Macintosh,3
11 ene 2020,Windows,12
11 ene 2020,Android,4
12 ene 2020,Windows,1
12 ene 2020,Android,3
13 ene 2020,Windows,1
13 ene 2020,Android,5
14 ene 2020,Macintosh,1
14 ene 2020,Windows,8
14 ene 2020,Android,1
15 ene 2020,Android,1
15 ene 2020,Windows,5
16 ene 2020,Windows,29
17 ene 2020,Android,9
17 ene 2020,Windows,20
18 ene 2020,Windows,25
18 ene 2020,iOS,16
18 ene 2020,Android,4
19 ene 2020,Windows,3
19 ene 2020,Android,3
19 ene 2020,iOS,1
20 ene 2020,Android,3
20 ene 2020,Windows,10
21 ene 2020,Windows,31
21 ene 2020,Android,7
21 ene 2020,iOS,4
22 ene 2020,Android,12
22 ene 2020,Windows,3
23 ene 2020,Windows,48
23 ene 2020,Macintosh,1
23 ene 2020,Android,3
24 ene 2020,Linux,13
24 ene 2020,Android,4
24 ene 2020,Windows,12
24 ene 2020,Macintosh,1
25 ene 2020,Windows,1
25 ene 2020,Android,2
25 ene 2020,(not set),8
26 ene 2020,Android,4
26 ene 2020,Windows,1
27 ene 2020,Android,5
27 ene 2020,Windows,11
28 ene 2020,Android,10
28 ene 2020,iOS,1
28 ene 2020,Windows,19
29 ene 2020,Android,5
29 ene 2020,Linux,1
29 ene 2020,Windows,14
30 ene 2020,Linux,1
30 ene 2020,Android,3
30 ene 2020,Windows,25
31 ene 2020,Android,20
31 ene 2020,Windows,3
1 feb 2020,Android,1
1 feb 2020,Windows,36
2 feb 2020,Windows,25
3 feb 2020,Android,9
3 feb 2020,Windows,38
4 feb 2020,Windows,7
4 feb 2020,Android,2
5 feb 2020,Android,2
5 feb 2020,Macintosh,4
5 feb 2020,Windows,27
6 feb 2020,Android,7
6 feb 2020,Windows,39
7 feb 2020,Windows,9
7 feb 2020,Android,2
8 feb 2020,Windows,7
8 feb 2020,Android,1
9 feb 2020,iOS,1
9 feb 2020,Android,6
9 feb 2020,Windows,6
10 feb 2020,Android,4
10 feb 2020,Windows,94
11 feb 2020,Android,13
11 feb 2020,Windows,102
12 feb 2020,Android,22
12 feb 2020,Windows,29
12 feb 2020,Macintosh,2
13 feb 2020,Windows,53
13 feb 2020,Linux,2
13 feb 2020,Android,7
14 feb 2020,Windows,39
14 feb 2020,Android,7
15 feb 2020,Windows,7
15 feb 2020,Android,4
16 feb 2020,Android,4
16 feb 2020,Macintosh,1
16 feb 2020,Windows,52
17 feb 2020,Android,18
17 feb 2020,Windows,104
17 feb 2020,iOS,1
18 feb 2020,Windows,48
18 feb 2020,iOS,2
18 feb 2020,Android,3
19 feb 2020,Android,25
19 feb 2020,Windows,60
19 feb 2020,Linux,1
20 feb 2020,Android,32
20 feb 2020,Windows,45
20 feb 2020,iOS,1
20 feb 2020,Linux,1
21 feb 2020,Linux,3
21 feb 2020,iOS,1
21 feb 2020,Macintosh,1
21 feb 2020,Android,10
21 feb 2020,Windows,51
22 feb 2020,Android,7
22 feb 2020,Macintosh,17
22 feb 2020,Windows,4
23 feb 2020,Linux,7
23 feb 2020,Windows,10
23 feb 2020,Android,7
23 feb 2020,Macintosh,1
24 feb 2020,Windows,36
24 feb 2020,Android,10
25 feb 2020,Android,19
25 feb 2020,Windows,9
26 feb 2020,Android,28
26 feb 2020,Windows,27
26 feb 2020,iOS,1
26 feb 2020,Linux,9
27 feb 2020,Linux,5
27 feb 2020,Windows,70
27 feb 2020,Android,7
28 feb 2020,iOS,4
28 feb 2020,Windows,132
28 feb 2020,Android,7
29 feb 2020,Android,15
29 feb 2020,Windows,20
1 mar 2020,Android,2
1 mar 2020,Windows,10
2 mar 2020,Linux,1
2 mar 2020,Android,5
2 mar 2020,Windows,169
3 mar 2020,Linux,1
3 mar 2020,Android,19
3 mar 2020,Windows,204
4 mar 2020,Windows,38
4 mar 2020,Macintosh,1
4 mar 2020,Android,70
5 mar 2020,Linux,3
5 mar 2020,Android,12
5 mar 2020,Windows,86
6 mar 2020,Android,38
6 mar 2020,Windows,96
7 mar 2020,Android,23
7 mar 2020,iOS,1
7 mar 2020,Windows,5
8 mar 2020,Windows,15
8 mar 2020,iOS,1
8 mar 2020,Android,39
9 mar 2020,iOS,1
9 mar 2020,Windows,21
9 mar 2020,Android,17
10 mar 2020,Android,17
10 mar 2020,Windows,124
10 mar 2020,iOS,2
11 mar 2020,Android,46
11 mar 2020,Windows,131
11 mar 2020,iOS,1
11 mar 2020,Macintosh,2
11 mar 2020,Linux,1
12 mar 2020,Android,58
12 mar 2020,iOS,1
12 mar 2020,Windows,21
13 mar 2020,Macintosh,1
13 mar 2020,Android,5
13 mar 2020,iOS,2
13 mar 2020,Windows,50
14 mar 2020,Windows,4
14 mar 2020,Android,24
14 mar 2020,Macintosh,1
15 mar 2020,iOS,2
15 mar 2020,Windows,19
15 mar 2020,Android,52
16 mar 2020,Android,27
16 mar 2020,Windows,93
16 mar 2020,iOS,9
17 mar 2020,Macintosh,2
17 mar 2020,Android,21
17 mar 2020,Windows,30
17 mar 2020,iOS,4
18 mar 2020,Windows,43
18 mar 2020,iOS,2
18 mar 2020,Android,39
19 mar 2020,Macintosh,1
19 mar 2020,Linux,12
19 mar 2020,Windows,41
19 mar 2020,Android,46
19 mar 2020,iOS,1
20 mar 2020,Android,113
20 mar 2020,Windows,88
21 mar 2020,iOS,1
21 mar 2020,Windows,79
21 mar 2020,Android,17
21 mar 2020,Linux,15
22 mar 2020,Android,8
22 mar 2020,Windows,8
22 mar 2020,iOS,5
22 mar 2020,Linux,21
22 mar 2020,Macintosh,1
23 mar 2020,iOS,2
23 mar 2020,Windows,93
23 mar 2020,Macintosh,3
23 mar 2020,Android,108
23 mar 2020,(not set),1
23 mar 2020,Linux,1
24 mar 2020,Android,36
24 mar 2020,Macintosh,25
24 mar 2020,(not set),2
24 mar 2020,iOS,6
24 mar 2020,Windows,103
25 mar 2020,iOS,5
25 mar 2020,Windows,150
25 mar 2020,Macintosh,1
25 mar 2020,Android,33
26 mar 2020,Windows,120
26 mar 2020,Android,73
26 mar 2020,Macintosh,6
26 mar 2020,iOS,11
27 mar 2020,Android,31
27 mar 2020,iOS,4
27 mar 2020,Windows,47
28 mar 2020,Windows,68
28 mar 2020,Macintosh,1
28 mar 2020,Android,9
29 mar 2020,Android,56
29 mar 2020,Windows,14
29 mar 2020,Linux,1
29 mar 2020,Macintosh,5
29 mar 2020,iOS,1
30 mar 2020,Windows,66
30 mar 2020,iOS,1
30 mar 2020,Android,34
30 mar 2020,Macintosh,9
31 mar 2020,iOS,2
31 mar 2020,Windows,71
31 mar 2020,Android,21
31 mar 2020,Linux,1
1 abr 2020,Windows,63
1 abr 2020,iOS,6
1 abr 2020,Android,73
2 abr 2020,Android,17
2 abr 2020,Windows,135
3 abr 2020,Windows,119
3 abr 2020,Android,14
4 abr 2020,Linux,1
4 abr 2020,Macintosh,22
4 abr 2020,Windows,39
4 abr 2020,Android,8
4 abr 2020,iOS,2
5 abr 2020,Android,11
5 abr 2020,Windows,20
5 abr 2020,Linux,2
6 abr 2020,Android,76
6 abr 2020,Windows,97
6 abr 2020,Macintosh,2
7 abr 2020,Windows,71
7 abr 2020,Macintosh,1
7 abr 2020,Android,32
8 abr 2020,Android,18
8 abr 2020,iOS,4
8 abr 2020,Macintosh,3
8 abr 2020,Windows,73
9 abr 2020,iOS,2
9 abr 2020,Windows,45
9 abr 2020,Macintosh,1
9 abr 2020,Android,2
10 abr 2020,Android,11
10 abr 2020,Windows,93
10 abr 2020,iOS,1
11 abr 2020,Android,6
11 abr 2020,Macintosh,3
11 abr 2020,Windows,27
12 abr 2020,Android,8
12 abr 2020,Windows,19
12 abr 2020,iOS,2
13 abr 2020,Windows,164
13 abr 2020,iOS,2
13 abr 2020,Android,30
14 abr 2020,Windows,264
14 abr 2020,Android,37
14 abr 2020,iOS,2
14 abr 2020,Macintosh,10
15 abr 2020,Android,8
15 abr 2020,iOS,3
15 abr 2020,Macintosh,3
15 abr 2020,Windows,56
16 abr 2020,Macintosh,1
16 abr 2020,Windows,72
16 abr 2020,iOS,1
16 abr 2020,Android,20
17 abr 2020,Windows,248
17 abr 2020,Linux,1
17 abr 2020,iOS,1
17 abr 2020,Android,37
18 abr 2020,Android,9
18 abr 2020,Windows,62
18 abr 2020,BlackBerry,1
18 abr 2020,iOS,5
18 abr 2020,Macintosh,1
19 abr 2020,(not set),1
19 abr 2020,Windows,30
19 abr 2020,Macintosh,1
19 abr 2020,Android,3
20 abr 2020,Linux,1
20 abr 2020,Macintosh,2
20 abr 2020,Android,77
20 abr 2020,Windows,131
21 abr 2020,Linux,7
21 abr 2020,Windows,107
21 abr 2020,Android,45
22 abr 2020,Android,20
22 abr 2020,iOS,4
22 abr 2020,Macintosh,2
22 abr 2020,Windows,67
23 abr 2020,Macintosh,2
23 abr 2020,Windows,140
23 abr 2020,iOS,2
23 abr 2020,Android,48
24 abr 2020,iOS,2
24 abr 2020,Android,54
24 abr 2020,Windows,69
25 abr 2020,iOS,4
25 abr 2020,Android,6
25 abr 2020,Macintosh,1
25 abr 2020,Windows,34
25 abr 2020,Linux,17
26 abr 2020,iOS,5
26 abr 2020,Android,38
26 abr 2020,Windows,71
27 abr 2020,Linux,1
27 abr 2020,Macintosh,10
27 abr 2020,Windows,90
27 abr 2020,iOS,2
27 abr 2020,(not set),1
27 abr 2020,Android,78
28 abr 2020,Macintosh,7
28 abr 2020,Linux,3
28 abr 2020,Windows,199
28 abr 2020,Android,135
29 abr 2020,Android,26
29 abr 2020,Macintosh,6
29 abr 2020,Windows,160
29 abr 2020,iOS,2
30 abr 2020,Android,45
30 abr 2020,iOS,1
30 abr 2020,Windows,97
1 may 2020,Android,20
1 may 2020,Windows,28
1 may 2020,iOS,1
1 may 2020,Macintosh,42
2 may 2020,Windows,107
2 may 2020,iOS,12
2 may 2020,Android,14
3 may 2020,Android,53
3 may 2020,iOS,2
3 may 2020,Windows,29
4 may 2020,Linux,1
4 may 2020,Windows,196
4 may 2020,iOS,1
4 may 2020,Macintosh,4
4 may 2020,Android,28
5 may 2020,iOS,4
5 may 2020,Linux,3
5 may 2020,Windows,57
5 may 2020,Android,72
6 may 2020,Android,39
6 may 2020,Linux,16
6 may 2020,Macintosh,2
6 may 2020,Windows,54
7 may 2020,Android,23
7 may 2020,iOS,1
7 may 2020,Macintosh,6
7 may 2020,Windows,69
8 may 2020,Android,84
8 may 2020,Windows,50
9 may 2020,Windows,55
9 may 2020,Android,26
9 may 2020,iOS,43
10 may 2020,Android,37
10 may 2020,Windows,91
10 may 2020,Linux,8
11 may 2020,Linux,7
11 may 2020,Macintosh,2
11 may 2020,Android,42
11 may 2020,iOS,1
11 may 2020,Windows,141
12 may 2020,Windows,78
12 may 2020,Linux,1
12 may 2020,Android,58
12 may 2020,iOS,3
12 may 2020,Macintosh,26
13 may 2020,iOS,6
13 may 2020,Windows,36
13 may 2020,Android,78
14 may 2020,Linux,1
14 may 2020,Android,19
14 may 2020,iOS,4
14 may 2020,Windows,51
15 may 2020,Windows,25
15 may 2020,Android,9
16 may 2020,Windows,6
16 may 2020,Macintosh,1
16 may 2020,Android,9
17 may 2020,Windows,24
17 may 2020,iOS,1
17 may 2020,Macintosh,2
17 may 2020,Android,9
17 may 2020,Linux,1
18 may 2020,Android,25
18 may 2020,iOS,2
18 may 2020,Linux,2
18 may 2020,Windows,68
19 may 2020,iOS,4
19 may 2020,Android,14
19 may 2020,Macintosh,2
19 may 2020,Windows,156
20 may 2020,Windows,134
20 may 2020,Linux,1
20 may 2020,iOS,4
20 may 2020,Android,24
20 may 2020,Macintosh,1
21 may 2020,Windows,110
21 may 2020,Android,41
21 may 2020,Macintosh,5
22 may 2020,iOS,3
22 may 2020,Android,42
22 may 2020,Macintosh,3
22 may 2020,Windows,67
23 may 2020,Windows,29
23 may 2020,Android,7
23 may 2020,Linux,1
24 may 2020,Android,5
24 may 2020,Windows,15
24 may 2020,Macintosh,1
25 may 2020,Android,2
25 may 2020,iOS,2
25 may 2020,Windows,30
26 may 2020,Macintosh,14
26 may 2020,Linux,18
26 may 2020,Android,26
26 may 2020,Windows,56
27 may 2020,(not set),1
27 may 2020,Android,12
27 may 2020,Windows,79
28 may 2020,Android,74
28 may 2020,Windows,75
28 may 2020,Macintosh,2
29 may 2020,iOS,2
29 may 2020,Linux,1
29 may 2020,Android,31
29 may 2020,Macintosh,1
29 may 2020,Windows,106
30 may 2020,Macintosh,2
30 may 2020,Android,13
30 may 2020,Windows,46
31 may 2020,Linux,1
31 may 2020,Android,20
31 may 2020,Windows,20
1 jun 2020,Android,9
1 jun 2020,Linux,3
1 jun 2020,Windows,84
1 jun 2020,Macintosh,2
2 jun 2020,Windows,36
2 jun 2020,Chrome OS,1
2 jun 2020,Macintosh,7
2 jun 2020,Android,23
3 jun 2020,Windows,63
3 jun 2020,Macintosh,1
3 jun 2020,Android,36
3 jun 2020,Linux,1
3 jun 2020,iOS,2
4 jun 2020,Windows,33
4 jun 2020,Android,25
4 jun 2020,iOS,2
5 jun 2020,Macintosh,44
5 jun 2020,Windows,28
5 jun 2020,iOS,1
5 jun 2020,Android,39
6 jun 2020,Android,4
6 jun 2020,Windows,68
7 jun 2020,Android,24
7 jun 2020,Macintosh,1
7 jun 2020,Windows,12
8 jun 2020,Android,9
8 jun 2020,Macintosh,3
8 jun 2020,Windows,45
8 jun 2020,iOS,1
9 jun 2020,Windows,75
9 jun 2020,Android,36
9 jun 2020,iOS,1
9 jun 2020,Macintosh,10
10 jun 2020,iOS,2
10 jun 2020,Macintosh,3
10 jun 2020,Android,33
10 jun 2020,Linux,15
10 jun 2020,Windows,103
11 jun 2020,Windows,32
11 jun 2020,Android,27
12 jun 2020,Windows,48
12 jun 2020,Macintosh,1
12 jun 2020,Android,11
12 jun 2020,iOS,11
13 jun 2020,Windows,68
13 jun 2020,Android,13
14 jun 2020,Windows,22
14 jun 2020,Linux,3
14 jun 2020,Android,6
14 jun 2020,iOS,1
15 jun 2020,iOS,1
15 jun 2020,(not set),1
15 jun 2020,Windows,32
15 jun 2020,Android,47
16 jun 2020,Macintosh,1
16 jun 2020,iOS,5
16 jun 2020,(not set),1
16 jun 2020,Windows,18
16 jun 2020,Android,13
17 jun 2020,Windows,64
17 jun 2020,Android,25
17 jun 2020,iOS,1
17 jun 2020,Macintosh,1
18 jun 2020,Android,19
18 jun 2020,Windows,59
18 jun 2020,iOS,1
19 jun 2020,Windows,62
19 jun 2020,Android,9
19 jun 2020,Macintosh,15
19 jun 2020,iOS,3
20 jun 2020,Android,6
20 jun 2020,Windows,21
20 jun 2020,iOS,1
20 jun 2020,Macintosh,1
21 jun 2020,Windows,36
21 jun 2020,Android,15
22 jun 2020,Linux,1
22 jun 2020,Android,32
22 jun 2020,Macintosh,2
22 jun 2020,Windows,60
23 jun 2020,Android,17
23 jun 2020,Windows,41
24 jun 2020,Android,4
24 jun 2020,Windows,35
24 jun 2020,Macintosh,1
25 jun 2020,iOS,6
25 jun 2020,(not set),1
25 jun 2020,Android,2
25 jun 2020,Windows,21
26 jun 2020,iOS,1
26 jun 2020,Android,12
26 jun 2020,Windows,25
27 jun 2020,Windows,33
27 jun 2020,Android,6
28 jun 2020,Windows,16
28 jun 2020,Android,3
28 jun 2020,Macintosh,1
29 jun 2020,Windows,47
29 jun 2020,Android,20
29 jun 2020,iOS,1
29 jun 2020,Linux,5
29 jun 2020,Macintosh,1
30 jun 2020,Android,14
30 jun 2020,Windows,33
1 jul 2020,(not set),2
1 jul 2020,Android,17
1 jul 2020,iOS,3
1 jul 2020,Windows,118
2 jul 2020,Android,14
2 jul 2020,Windows,13
2 jul 2020,iOS,2
3 jul 2020,Android,69
3 jul 2020,iOS,1
3 jul 2020,Windows Phone,5
3 jul 2020,Windows,31
4 jul 2020,Android,15
4 jul 2020,iOS,1
4 jul 2020,Windows,26
4 jul 2020,Macintosh,1
5 jul 2020,iOS,1
5 jul 2020,Windows,12
5 jul 2020,Android,11
6 jul 2020,iOS,5
6 jul 2020,Android,3
6 jul 2020,Windows,26
7 jul 2020,Windows,24
7 jul 2020,iOS,1
7 jul 2020,Android,20
8 jul 2020,iOS,4
8 jul 2020,Macintosh,1
8 jul 2020,Windows,81
8 jul 2020,Android,19
9 jul 2020,Macintosh,1
9 jul 2020,iOS,1
9 jul 2020,Android,2
9 jul 2020,Linux,1
9 jul 2020,Windows,11
10 jul 2020,Macintosh,1
10 jul 2020,Windows,137
10 jul 2020,iOS,2
10 jul 2020,Android,41
11 jul 2020,Android,16
11 jul 2020,Macintosh,2
11 jul 2020,iOS,3
11 jul 2020,Windows,38
