Fecha,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones
7 ago 2022,7,4,5,1,5
8 ago 2022,79,13,22,1.0909090909090908,24
9 ago 2022,58,18,22,1.0909090909090908,24
10 ago 2022,96,37,43,1.1162790697674418,48
11 ago 2022,50,18,27,1.0740740740740742,29
12 ago 2022,34,14,20,1.05,21
13 ago 2022,6,6,6,1,6
14 ago 2022,4,3,4,1,4
15 ago 2022,13,5,5,1,5
16 ago 2022,94,18,25,1.16,29
17 ago 2022,33,8,18,1.1111111111111112,20
18 ago 2022,37,12,20,1,20
19 ago 2022,24,12,16,1,16
20 ago 2022,14,4,7,1.1428571428571428,8
21 ago 2022,6,6,6,1,6
22 ago 2022,20,10,14,1.2142857142857142,17
23 ago 2022,14,5,8,1.125,9
24 ago 2022,109,32,34,1.2941176470588236,44
25 ago 2022,46,15,23,1.1304347826086956,26
26 ago 2022,28,10,15,1.1333333333333333,17
27 ago 2022,29,9,12,1.1666666666666667,14
28 ago 2022,25,13,16,1.0625,17
29 ago 2022,49,10,12,1.25,15
30 ago 2022,96,8,12,1.3333333333333333,16
31 ago 2022,21,4,5,1,5
1 sept 2022,18,9,12,1,12
2 sept 2022,33,7,8,1.625,13
3 sept 2022,25,11,12,1.1666666666666667,14
4 sept 2022,7,4,6,1,6
5 sept 2022,27,11,14,1.0714285714285714,15
6 sept 2022,46,16,19,1.368421052631579,26
7 sept 2022,45,17,23,1.3043478260869565,30
8 sept 2022,72,18,30,1.1666666666666667,35
9 sept 2022,26,11,16,1,16
10 sept 2022,34,10,18,1.0555555555555556,19
11 sept 2022,8,6,6,1,6
12 sept 2022,12,7,11,1,11
13 sept 2022,39,12,16,1.0625,17
14 sept 2022,20,12,15,1.0666666666666667,16
15 sept 2022,72,31,36,1.0555555555555556,38
16 sept 2022,22,10,16,1.0625,17
17 sept 2022,18,10,10,1,10
18 sept 2022,5,3,4,1.25,5
19 sept 2022,34,13,18,1.0555555555555556,19
20 sept 2022,37,14,16,1.0625,17
21 sept 2022,58,16,21,1.0952380952380953,23
22 sept 2022,8,7,8,1,8
23 sept 2022,6,3,4,1,4
24 sept 2022,4,2,3,1.3333333333333333,4
25 sept 2022,17,4,6,1.1666666666666667,7
26 sept 2022,45,18,20,1,20
27 sept 2022,15,13,14,1.0714285714285714,15
28 sept 2022,64,19,28,1.1071428571428572,31
29 sept 2022,54,20,26,1.0769230769230769,28
30 sept 2022,41,10,18,1.1666666666666667,21
1 oct 2022,5,3,5,1,5
2 oct 2022,8,5,6,1,6
3 oct 2022,31,9,11,1.1818181818181819,13
4 oct 2022,33,13,19,1.2105263157894737,23
5 oct 2022,61,19,25,1.28,32
6 oct 2022,13,6,7,1,7
7 oct 2022,9,6,8,1.125,9
12 oct 2022,56,17,24,1.1666666666666667,28
13 oct 2022,34,13,20,1.1,22
14 oct 2022,15,8,10,1.1,11
15 oct 2022,16,10,11,1,11
16 oct 2022,9,5,7,1,7
17 oct 2022,9,8,9,1,9
18 oct 2022,22,8,10,1,10
19 oct 2022,54,22,28,1.1428571428571428,32
20 oct 2022,28,9,14,1.1428571428571428,16
21 oct 2022,48,25,30,1.1333333333333333,34
22 oct 2022,22,14,15,1,15
23 oct 2022,9,6,6,1.1666666666666667,7
24 oct 2022,23,9,13,1.1538461538461537,15
25 oct 2022,30,17,18,1.1666666666666667,21
26 oct 2022,40,14,21,1.1428571428571428,24
27 oct 2022,26,12,14,1.0714285714285714,15
28 oct 2022,19,8,10,1,10
29 oct 2022,9,7,8,1.125,9
30 oct 2022,22,7,7,1,7
31 oct 2022,21,9,13,1,13
1 nov 2022,30,13,17,1.0588235294117647,18
2 nov 2022,46,16,23,1.0869565217391304,25
3 nov 2022,14,4,9,1,9
4 nov 2022,10,8,9,1,9
5 nov 2022,6,4,5,1,5
6 nov 2022,5,3,3,1,3
7 nov 2022,30,11,14,1,14
8 nov 2022,15,9,12,1.0833333333333333,13
9 nov 2022,42,23,27,1.0740740740740742,29
10 nov 2022,24,10,15,1.2666666666666666,19
11 nov 2022,17,6,9,1.1111111111111112,10
12 nov 2022,11,8,9,1,9
13 nov 2022,6,2,5,1.2,6
14 nov 2022,18,13,14,1.0714285714285714,15
15 nov 2022,18,10,12,1,12
16 nov 2022,25,12,13,1.2307692307692308,16
17 nov 2022,18,8,10,1.3,13
18 nov 2022,26,13,17,1.0588235294117647,18
19 nov 2022,28,14,15,1.0666666666666667,16
20 nov 2022,13,8,8,1,8
21 nov 2022,12,8,11,1.0909090909090908,12
22 nov 2022,13,9,12,1,12
23 nov 2022,72,31,33,1.2121212121212122,40
24 nov 2022,10,6,9,1,9
25 nov 2022,9,2,4,1.25,5
26 nov 2022,24,16,17,1.0588235294117647,18
27 nov 2022,2,1,2,1,2
28 nov 2022,22,7,10,1.1,11
29 nov 2022,9,5,8,1,8
30 nov 2022,18,6,10,1,10
1 dic 2022,23,14,17,1,17
2 dic 2022,7,5,6,1,6
3 dic 2022,10,6,6,1,6
4 dic 2022,23,6,6,1.1666666666666667,7
5 dic 2022,11,7,8,1,8
6 dic 2022,28,4,5,1,5
7 dic 2022,23,12,15,1.1333333333333333,17
8 dic 2022,10,7,8,1,8
9 dic 2022,3,2,2,1,2
10 dic 2022,7,7,7,1,7
11 dic 2022,3,2,2,1,2
12 dic 2022,16,11,12,1,12
13 dic 2022,6,4,6,1,6
14 dic 2022,6,5,5,1,5
15 dic 2022,11,4,6,1.1666666666666667,7
16 dic 2022,9,5,6,1.1666666666666667,7
17 dic 2022,6,5,5,1,5
18 dic 2022,1,0,1,1,1
19 dic 2022,22,13,14,1,14
20 dic 2022,5,3,3,1,3
21 dic 2022,4,2,2,1,2
22 dic 2022,5,3,4,1.25,5
23 dic 2022,3,2,3,1,3
24 dic 2022,1,1,1,1,1
25 dic 2022,5,4,5,1,5
26 dic 2022,4,3,3,1,3
27 dic 2022,2,2,2,1,2
28 dic 2022,1,1,1,1,1
29 dic 2022,2,2,2,1,2
30 dic 2022,4,4,4,1,4
31 dic 2022,2,2,2,1,2
1 ene 2023,2,1,1,1,1
2 ene 2023,4,2,2,1,2
3 ene 2023,3,1,2,1,2
4 ene 2023,11,6,7,1,7
5 ene 2023,3,3,3,1,3
6 ene 2023,3,3,3,1,3
7 ene 2023,2,2,2,1,2
8 ene 2023,6,3,3,1,3
9 ene 2023,5,4,4,1,4
10 ene 2023,1,1,1,1,1
11 ene 2023,1,1,1,1,1
13 ene 2023,6,3,3,1.6666666666666667,5
14 ene 2023,3,3,3,1,3
15 ene 2023,2,1,1,2,2
16 ene 2023,4,3,3,1,3
17 ene 2023,2,1,1,1,1
18 ene 2023,4,2,3,1,3
19 ene 2023,2,2,2,1,2
20 ene 2023,3,3,3,1,3
21 ene 2023,6,6,6,1,6
22 ene 2023,3,2,2,1,2
23 ene 2023,2,2,2,1,2
24 ene 2023,5,5,5,1,5
25 ene 2023,5,3,4,1,4
26 ene 2023,5,3,4,1,4
27 ene 2023,7,5,6,1,6
28 ene 2023,2,1,1,1,1
29 ene 2023,2,1,2,1,2
30 ene 2023,9,5,5,1,5
31 ene 2023,12,8,8,1,8
1 feb 2023,1,1,1,1,1
2 feb 2023,8,4,7,1,7
3 feb 2023,13,9,11,1,11
4 feb 2023,5,3,5,1,5
5 feb 2023,1,1,1,1,1
6 feb 2023,11,6,8,1.125,9
7 feb 2023,19,7,7,1.1428571428571428,8
8 feb 2023,9,5,6,1.1666666666666667,7
9 feb 2023,8,4,6,1,6
10 feb 2023,7,2,3,1,3
11 feb 2023,4,3,3,1,3
12 feb 2023,9,5,6,1,6
13 feb 2023,10,4,5,1,5
14 feb 2023,63,26,28,1.0357142857142858,29
15 feb 2023,15,5,7,1,7
16 feb 2023,15,5,7,1.1428571428571428,8
17 feb 2023,29,19,22,1.1363636363636365,25
18 feb 2023,1,1,1,1,1
19 feb 2023,1,1,1,1,1
20 feb 2023,3,3,3,1,3
21 feb 2023,4,4,4,1,4
22 feb 2023,12,10,11,1,11
23 feb 2023,13,11,11,1.0909090909090908,12
24 feb 2023,7,6,6,1,6
25 feb 2023,13,10,11,1,11
26 feb 2023,15,9,11,1.1818181818181819,13
27 feb 2023,30,19,25,1.08,27
28 feb 2023,42,17,22,1.2272727272727273,27
1 mar 2023,43,19,24,1,24
2 mar 2023,46,28,33,1.1515151515151516,38
3 mar 2023,54,27,30,1.0333333333333334,31
4 mar 2023,17,11,11,1,11
5 mar 2023,17,8,12,1.0833333333333333,13
6 mar 2023,42,28,29,1.0344827586206897,30
7 mar 2023,30,21,26,1,26
8 mar 2023,40,24,27,1.0740740740740742,29
9 mar 2023,19,13,19,1,19
10 mar 2023,31,20,24,1,24
11 mar 2023,12,6,6,1.1666666666666667,7
12 mar 2023,10,9,9,1.1111111111111112,10
13 mar 2023,23,12,15,1.0666666666666667,16
14 mar 2023,21,10,13,1.1538461538461537,15
15 mar 2023,55,29,30,1.1333333333333333,34
16 mar 2023,38,17,25,1.04,26
17 mar 2023,28,10,17,1.1764705882352942,20
18 mar 2023,29,14,17,1.0588235294117647,18
19 mar 2023,24,19,20,1,20
20 mar 2023,39,18,22,1.0454545454545454,23
21 mar 2023,27,15,17,1.0588235294117647,18
22 mar 2023,24,12,16,1.0625,17
23 mar 2023,23,16,18,1.0555555555555556,19
24 mar 2023,6,6,6,1,6
25 mar 2023,11,10,10,1,10
26 mar 2023,15,13,15,1,15
27 mar 2023,10,9,9,1,9
28 mar 2023,21,13,17,1,17
29 mar 2023,29,16,20,1,20
30 mar 2023,20,13,19,1,19
31 mar 2023,100,9,16,1.1875,19
1 abr 2023,25,11,12,1,12
2 abr 2023,17,13,15,1,15
3 abr 2023,29,16,18,1.0555555555555556,19
4 abr 2023,34,19,20,1,20
5 abr 2023,14,12,14,1,14
6 abr 2023,12,8,8,1,8
7 abr 2023,10,7,7,1,7
8 abr 2023,14,12,12,1,12
9 abr 2023,20,4,4,1,4
10 abr 2023,6,5,5,1,5
11 abr 2023,6,5,6,1,6
12 abr 2023,60,32,37,1.1081081081081081,41
13 abr 2023,37,19,22,1,22
14 abr 2023,24,15,20,1.05,21
15 abr 2023,10,6,8,1,8
16 abr 2023,20,16,16,1.0625,17
17 abr 2023,28,20,22,1.0454545454545454,23
18 abr 2023,24,12,13,1,13
19 abr 2023,25,17,18,1,18
20 abr 2023,48,16,20,1.15,23
21 abr 2023,28,8,10,1.1,11
22 abr 2023,45,14,15,1.2,18
23 abr 2023,54,16,19,1.263157894736842,24
24 abr 2023,30,15,21,1.0476190476190477,22
25 abr 2023,13,10,11,1.1818181818181819,13
26 abr 2023,43,13,18,1.1111111111111112,20
27 abr 2023,98,36,41,1.0975609756097562,45
28 abr 2023,37,17,23,1.0434782608695652,24
29 abr 2023,48,22,26,1.1538461538461537,30
30 abr 2023,39,11,16,1.3125,21
1 may 2023,19,7,10,1.1,11
2 may 2023,69,26,31,1.1935483870967742,37
3 may 2023,113,40,48,1.2083333333333333,58
4 may 2023,87,31,46,1.2608695652173914,58
5 may 2023,48,13,28,1.1785714285714286,33
6 may 2023,97,34,41,1.024390243902439,42
7 may 2023,38,14,22,1.2272727272727273,27
8 may 2023,77,31,39,1.1794871794871795,46
9 may 2023,56,31,43,1.0930232558139534,47
10 may 2023,79,32,43,1.186046511627907,51
11 may 2023,86,31,45,1.2,54
12 may 2023,57,16,31,1.3548387096774193,42
13 may 2023,100,37,48,1.25,60
14 may 2023,40,16,27,1.1851851851851851,32
15 may 2023,36,12,26,1.1538461538461537,30
16 may 2023,105,40,50,1.14,57
17 may 2023,69,30,42,1.0714285714285714,45
18 may 2023,108,35,47,1.2340425531914894,58
19 may 2023,71,16,27,1.2222222222222223,33
20 may 2023,114,48,59,1.2372881355932204,73
21 may 2023,38,12,21,1.1904761904761905,25
22 may 2023,68,19,35,1.0285714285714285,36
23 may 2023,79,27,36,1.1111111111111112,40
24 may 2023,63,22,31,1.3225806451612903,41
25 may 2023,41,11,15,1.0666666666666667,16
26 may 2023,9,3,6,1.5,9
29 may 2023,50,18,27,1.1111111111111112,30
30 may 2023,62,26,38,1.368421052631579,52
31 may 2023,34,10,16,1,16
1 jun 2023,81,30,41,1.170731707317073,48
